10806;VICTE;3;31/12/2007;28/01/2008;05/01/2008;2;022110;Lyon          ;Franca     
10807;FRANS;4;31/12/2007;28/01/2008;30/01/2008;1;001360;Torino        ;Italia     
10808;OLDWO;2;01/01/2008;29/01/2008;09/01/2008;3;045530;Anchorage     ;EUA        
10809;WELLI;7;01/01/2008;29/01/2008;07/01/2008;1;004870;Resende       ;Brasil     
10810;LAUGB;2;01/01/2008;29/01/2008;07/01/2008;3;004330;Vancouver     ;Canada     
10811;LINOD;8;02/01/2008;30/01/2008;08/01/2008;1;031220;I.de Margarita;Venezuela  
10812;REGGC;5;02/01/2008;30/01/2008;12/01/2008;1;059780;Reggio Emilia ;Italia     
10813;RICAR;1;05/01/2008;02/02/2008;09/01/2008;1;047380;Rio de Janeiro;Brasil     
10814;VICTE;3;05/01/2008;02/02/2008;14/01/2008;3;130940;Lyon          ;Franca     
10815;SAVEA;2;05/01/2008;02/02/2008;14/01/2008;3;014620;Boise         ;EUA        
10816;GREAL;4;06/01/2008;03/02/2008;04/02/2008;2;719780;Eugene        ;EUA        
10817;KOENE;3;06/01/2008;20/01/2008;13/01/2008;2;306070;Brandenburg   ;Alemanha   
10818;MAGAA;7;07/01/2008;04/02/2008;12/01/2008;3;065480;Bergamo       ;Italia     
10819;CACTU;2;07/01/2008;04/02/2008;16/01/2008;3;019760;Buenos Aires  ;Argentina  
10820;RATTC;3;07/01/2008;04/02/2008;13/01/2008;2;037520;Albuquerque   ;EUA        
10821;SPLIR;1;08/01/2008;05/02/2008;15/01/2008;1;036680;Lander        ;EUA        
10822;TRAIH;6;08/01/2008;05/02/2008;16/01/2008;3;007000;Kirkland      ;EUA        
10823;LILAS;5;09/01/2008;06/02/2008;13/01/2008;2;163970;Barquisimeto  ;Venezuela  
10824;FOLKO;8;09/01/2008;06/02/2008;30/01/2008;1;001230;Bracke        ;Suecia     
10825;DRACD;1;09/01/2008;06/02/2008;14/01/2008;1;079250;Aachen        ;Alemanha   
10826;BLONP;6;12/01/2008;09/02/2008;06/02/2008;1;070900;Strasbourg    ;Franca     
10827;BONAP;1;12/01/2008;26/01/2008;06/02/2008;2;063540;Marseille     ;Franca     
10828;RANCH;9;13/01/2008;27/01/2008;04/02/2008;1;090850;Buenos Aires  ;Argentina  
10829;ISLAT;9;13/01/2008;10/02/2008;23/01/2008;1;154720;Cowes         ;Reino Unido
10830;TRADH;4;13/01/2008;24/02/2008;21/01/2008;2;081830;Sao Paulo     ;Brasil     
10831;SANTG;3;14/01/2008;11/02/2008;23/01/2008;2;072190;Stavern       ;Noruega    
10832;LAMAI;2;14/01/2008;11/02/2008;19/01/2008;2;043260;Toulouse      ;Franca     
10833;OTTIK;6;15/01/2008;12/02/2008;23/01/2008;2;071490;Koln          ;Alemanha   
10834;TRADH;1;15/01/2008;12/02/2008;19/01/2008;3;029780;Sao Paulo     ;Brasil     
10835;ALFKI;1;15/01/2008;12/02/2008;21/01/2008;3;069530;Berlin        ;Alemanha   
10836;ERNSH;7;16/01/2008;13/02/2008;21/01/2008;1;411880;Graz          ;Austria    
10837;BERGS;9;16/01/2008;13/02/2008;23/01/2008;3;013320;Lulea         ;Suecia     
10838;LINOD;3;19/01/2008;16/02/2008;23/01/2008;3;059280;I.de Margarita;Venezuela  
10839;TRADH;3;19/01/2008;16/02/2008;22/01/2008;3;035430;Sao Paulo     ;Brasil     
10840;LINOD;4;19/01/2008;02/03/2008;16/02/2008;2;002710;I.de Margarita;Venezuela  
10841;SUPRD;5;20/01/2008;17/02/2008;29/01/2008;2;424300;Charleroi     ;Belgica    
10842;TORTU;1;20/01/2008;17/02/2008;29/01/2008;3;054420;Mexico D.F.   ;Mexico     
10843;VICTE;4;21/01/2008;18/02/2008;26/01/2008;2;009260;Lyon          ;Franca     
10844;PICCO;8;21/01/2008;18/02/2008;26/01/2008;2;025220;Salzburg      ;Austria    
10845;QUICK;8;21/01/2008;04/02/2008;30/01/2008;1;212980;Cunewalde     ;Alemanha   
10846;SUPRD;2;22/01/2008;05/03/2008;23/01/2008;3;056460;Charleroi     ;Belgica    
10847;SAVEA;4;22/01/2008;05/02/2008;10/02/2008;3;487570;Boise         ;EUA        
10848;CONSH;7;23/01/2008;20/02/2008;29/01/2008;2;038240;London        ;Reino Unido
10849;KOENE;9;23/01/2008;20/02/2008;30/01/2008;2;000560;Brandenburg   ;Alemanha   
10850;VICTE;1;23/01/2008;06/03/2008;30/01/2008;1;049190;Lyon          ;Franca     
10851;RICAR;5;26/01/2008;23/02/2008;02/02/2008;1;160550;Rio de Janeiro;Brasil     
10852;RATTC;8;26/01/2008;09/02/2008;30/01/2008;1;174050;Albuquerque   ;EUA        
10853;BLAUS;9;27/01/2008;24/02/2008;03/02/2008;2;053830;Mannheim      ;Alemanha   
10854;ERNSH;3;27/01/2008;24/02/2008;05/02/2008;2;100220;Graz          ;Austria    
10855;OLDWO;3;27/01/2008;24/02/2008;04/02/2008;1;170970;Anchorage     ;EUA        
10856;ANTON;3;28/01/2008;25/02/2008;10/02/2008;2;058430;Mexico D.F.   ;Mexico     
10857;BERGS;8;28/01/2008;25/02/2008;06/02/2008;2;188850;Lulea         ;Suecia     
10858;LACOR;2;29/01/2008;26/02/2008;03/02/2008;1;052510;Versailles    ;Franca     
10859;FRANK;1;29/01/2008;26/02/2008;02/02/2008;2;076100;Munchen       ;Alemanha   
10860;FRANR;3;29/01/2008;26/02/2008;04/02/2008;3;019260;Nantes        ;Franca     
10861;WHITC;4;30/01/2008;27/02/2008;17/02/2008;2;014930;Seattle       ;EUA        
10862;LEHMS;8;30/01/2008;13/03/2008;02/02/2008;2;053230;Frankfurt a.M.;Alemanha   
10863;HILAA;4;02/02/2008;02/03/2008;17/02/2008;2;030260;San Cristobal ;Venezuela  
10864;AROUT;4;02/02/2008;02/03/2008;09/02/2008;2;003040;Colchester    ;Reino Unido
10865;QUICK;2;02/02/2008;16/02/2008;12/02/2008;1;348140;Cunewalde     ;Alemanha   
10866;BERGS;5;03/02/2008;03/03/2008;12/02/2008;1;109110;Lulea         ;Suecia     
10867;LONEP;6;03/02/2008;17/03/2008;11/02/2008;1;001930;Portland      ;EUA        
10868;QUEEN;7;04/02/2008;04/03/2008;23/02/2008;2;191270;Sao Paulo     ;Brasil     
10869;SEVES;5;04/02/2008;04/03/2008;09/02/2008;1;143280;London        ;Reino Unido
10870;WOLZA;5;04/02/2008;04/03/2008;13/02/2008;3;012040;Warszawa      ;Polonia    
10871;BONAP;9;05/02/2008;05/03/2008;10/02/2008;2;112270;Marseille     ;Franca     
10872;GODOS;5;05/02/2008;05/03/2008;09/02/2008;2;175320;Sevilla       ;Espanha    
10873;WILMK;4;06/02/2008;06/03/2008;09/02/2008;1;000820;Helsinki      ;Finlandia  
10874;GODOS;5;06/02/2008;06/03/2008;11/02/2008;2;019580;Sevilla       ;Espanha    
10875;BERGS;4;06/02/2008;06/03/2008;03/03/2008;2;032370;Lulea         ;Suecia     
10876;BONAP;7;09/02/2008;09/03/2008;12/02/2008;3;060420;Marseille     ;Franca     
10877;RICAR;1;09/02/2008;09/03/2008;19/02/2008;1;038060;Rio de Janeiro;Brasil     
10878;QUICK;4;10/02/2008;10/03/2008;12/02/2008;1;046690;Cunewalde     ;Alemanha   
10879;WILMK;3;10/02/2008;10/03/2008;12/02/2008;3;008500;Helsinki      ;Finlandia  
10880;FOLKO;7;10/02/2008;24/03/2008;18/02/2008;1;088010;Bracke        ;Suecia     
10881;CACTU;4;11/02/2008;11/03/2008;18/02/2008;1;002840;Buenos Aires  ;Argentina  
10882;SAVEA;4;11/02/2008;11/03/2008;20/02/2008;3;023100;Boise         ;EUA        
10883;LONEP;8;12/02/2008;12/03/2008;20/02/2008;3;000530;Portland      ;EUA        
10884;LETSS;4;12/02/2008;12/03/2008;13/02/2008;2;090970;San Francisco ;EUA        
10885;SUPRD;6;12/02/2008;12/03/2008;18/02/2008;3;005640;Charleroi     ;Belgica    
10886;HANAR;1;13/02/2008;13/03/2008;02/03/2008;1;004990;Rio de Janeiro;Brasil     
10887;GALED;8;13/02/2008;13/03/2008;16/02/2008;3;001250;Barcelona     ;Espanha    
10888;GODOS;1;16/02/2008;16/03/2008;23/02/2008;2;051870;Sevilla       ;Espanha    
10889;RATTC;9;16/02/2008;16/03/2008;23/02/2008;3;280610;Albuquerque   ;EUA        
10890;DUMON;7;16/02/2008;16/03/2008;18/02/2008;1;032760;Nantes        ;Franca     
10891;LEHMS;7;17/02/2008;17/03/2008;19/02/2008;2;020370;Frankfurt a.M.;Alemanha   
10892;MAISD;4;17/02/2008;17/03/2008;19/02/2008;2;120270;Bruxelles     ;Belgica    
10893;KOENE;9;18/02/2008;18/03/2008;20/02/2008;2;077780;Brandenburg   ;Alemanha   
10894;SAVEA;1;18/02/2008;18/03/2008;20/02/2008;1;116130;Boise         ;EUA        
10895;ERNSH;3;18/02/2008;18/03/2008;23/02/2008;1;162750;Graz          ;Austria    
10896;MAISD;7;19/02/2008;19/03/2008;27/02/2008;3;032450;Bruxelles     ;Belgica    
10897;HUNGO;3;19/02/2008;19/03/2008;25/02/2008;2;603540;Cork          ;Irlanda    
10898;OCEAN;4;20/02/2008;20/03/2008;06/03/2008;2;001270;Buenos Aires  ;Argentina  
10899;LILAS;5;20/02/2008;20/03/2008;26/02/2008;3;001210;Barquisimeto  ;Venezuela  
10900;WELLI;1;20/02/2008;20/03/2008;04/03/2008;2;001660;Resende       ;Brasil     
10901;HILAA;4;23/02/2008;23/03/2008;26/02/2008;1;062090;San Cristobal ;Venezuela  
10902;FOLKO;1;23/02/2008;23/03/2008;03/03/2008;1;044150;Bracke        ;Suecia     
10903;HANAR;3;24/02/2008;24/03/2008;04/03/2008;3;036710;Rio de Janeiro;Brasil     
10904;WHITC;3;24/02/2008;24/03/2008;27/02/2008;3;162950;Seattle       ;EUA        
10905;WELLI;9;24/02/2008;24/03/2008;06/03/2008;2;013720;Resende       ;Brasil     
10906;WOLZA;4;25/02/2008;11/03/2008;03/03/2008;3;026290;Warszawa      ;Polonia    
10907;SPECD;6;25/02/2008;25/03/2008;27/02/2008;3;009190;Paris         ;Franca     
10908;REGGC;4;26/02/2008;26/03/2008;06/03/2008;2;032960;Reggio Emilia ;Italia     
10909;SANTG;1;26/02/2008;26/03/2008;10/03/2008;2;053050;Stavern       ;Noruega    
10910;WILMK;1;26/02/2008;26/03/2008;04/03/2008;3;038110;Helsinki      ;Finlandia  
10911;GODOS;3;26/02/2008;26/03/2008;05/03/2008;1;038190;Sevilla       ;Espanha    
10912;HUNGO;2;26/02/2008;26/03/2008;18/03/2008;2;580910;Cork          ;Irlanda    
10913;QUEEN;4;26/02/2008;26/03/2008;04/03/2008;1;033050;Sao Paulo     ;Brasil     
10914;QUEEN;6;27/02/2008;27/03/2008;02/03/2008;1;021190;Sao Paulo     ;Brasil     
10915;TORTU;2;27/02/2008;27/03/2008;02/03/2008;2;003510;Mexico D.F.   ;Mexico     
10916;RANCH;1;27/02/2008;27/03/2008;09/03/2008;2;063770;Buenos Aires  ;Argentina  
10917;ROMEY;4;02/03/2008;30/03/2008;11/03/2008;2;008290;Madrid        ;Espanha    
10918;BOTTM;3;02/03/2008;30/03/2008;11/03/2008;3;048830;Tsawassen     ;Canada     
10919;LINOD;2;02/03/2008;30/03/2008;04/03/2008;2;019800;I.de Margarita;Venezuela  
10920;AROUT;4;03/03/2008;31/03/2008;09/03/2008;2;029610;Colchester    ;Reino Unido
10921;VAFFE;1;03/03/2008;14/04/2008;09/03/2008;1;176480;Athus         ;Dinamarca  
10922;HANAR;5;03/03/2008;31/03/2008;05/03/2008;3;062740;Rio de Janeiro;Brasil     
10923;LAMAI;7;03/03/2008;14/04/2008;13/03/2008;3;068260;Toulouse      ;Franca     
10924;BERGS;3;04/03/2008;01/04/2008;08/04/2008;2;151520;Lulea         ;Suecia     
10925;HANAR;3;04/03/2008;01/04/2008;13/03/2008;1;002270;Rio de Janeiro;Brasil     
10926;ANATR;4;04/03/2008;01/04/2008;11/03/2008;3;039920;Mexico D.F.   ;Mexico     
10927;LACOR;4;05/03/2008;02/04/2008;08/04/2008;1;019790;Versailles    ;Franca     
10928;GALED;1;05/03/2008;02/04/2008;18/03/2008;1;001360;Barcelona     ;Espanha    
10929;FRANK;6;05/03/2008;02/04/2008;12/03/2008;1;033930;Munchen       ;Alemanha   
10930;SUPRD;4;06/03/2008;17/04/2008;18/03/2008;3;015550;Charleroi     ;Belgica    
10931;RICSU;4;06/03/2008;20/03/2008;19/03/2008;2;013600;Geneve        ;Suica      
10932;BONAP;8;06/03/2008;03/04/2008;24/03/2008;1;134640;Marseille     ;Franca     
10933;ISLAT;6;06/03/2008;03/04/2008;16/03/2008;3;054150;Cowes         ;Reino Unido
10934;LEHMS;3;09/03/2008;06/04/2008;12/03/2008;3;032010;Frankfurt a.M.;Alemanha   
10935;WELLI;4;09/03/2008;06/04/2008;18/03/2008;3;047590;Resende       ;Brasil     
10936;GREAL;3;09/03/2008;06/04/2008;18/03/2008;2;033680;Eugene        ;EUA        
10937;CACTU;7;10/03/2008;24/03/2008;13/03/2008;3;031510;Buenos Aires  ;Argentina  
10938;QUICK;3;10/03/2008;07/04/2008;16/03/2008;2;031890;Cunewalde     ;Alemanha   
10939;MAGAA;2;10/03/2008;07/04/2008;13/03/2008;2;076330;Bergamo       ;Italia     
10940;BONAP;8;11/03/2008;08/04/2008;23/03/2008;3;019770;Marseille     ;Franca     
10941;SAVEA;7;11/03/2008;08/04/2008;20/03/2008;2;400810;Boise         ;EUA        
10942;REGGC;9;11/03/2008;08/04/2008;18/03/2008;3;017950;Reggio Emilia ;Italia     
10943;BSBEV;4;11/03/2008;08/04/2008;19/03/2008;2;002170;London        ;Reino Unido
10944;BOTTM;6;12/03/2008;26/03/2008;13/03/2008;3;052920;Tsawassen     ;Canada     
10945;MORGK;4;12/03/2008;09/04/2008;18/03/2008;1;010220;Leipzig       ;Alemanha   
10946;VAFFE;1;12/03/2008;09/04/2008;19/03/2008;2;027200;Athus         ;Dinamarca  
10947;BSBEV;3;13/03/2008;10/04/2008;16/03/2008;2;003260;London        ;Reino Unido
10948;GODOS;3;13/03/2008;10/04/2008;19/03/2008;3;023390;Sevilla       ;Espanha    
10949;BOTTM;2;13/03/2008;10/04/2008;17/03/2008;3;074440;Tsawassen     ;Canada     
10950;MAGAA;1;16/03/2008;13/04/2008;23/03/2008;2;002500;Bergamo       ;Italia     
10951;RICSU;9;16/03/2008;27/04/2008;07/04/2008;2;030850;Geneve        ;Suica      
10952;ALFKI;1;16/03/2008;27/04/2008;24/03/2008;1;040420;Berlin        ;Alemanha   
10953;AROUT;9;16/03/2008;30/03/2008;25/03/2008;2;023720;Colchester    ;Reino Unido
10954;LINOD;5;17/03/2008;28/04/2008;20/03/2008;1;027910;I.de Margarita;Venezuela  
10955;FOLKO;8;17/03/2008;14/04/2008;20/03/2008;2;003260;Br�cke        ;Suecia     
10956;BLAUS;6;17/03/2008;28/04/2008;20/03/2008;2;044650;Mannheim      ;Alemanha   
10957;HILAA;8;18/03/2008;15/04/2008;27/03/2008;3;105360;San Crist�bal ;Venezuela  
10958;OCEAN;7;18/03/2008;15/04/2008;27/03/2008;2;049560;Buenos Aires  ;Argentina  
10959;GOURL;6;18/03/2008;29/04/2008;23/03/2008;2;004980;Campinas      ;Brasil     
10960;HILAA;3;19/03/2008;02/04/2008;08/04/2008;1;002080;San Crist�bal ;Venezuela  
10961;QUEEN;8;19/03/2008;16/04/2008;30/03/2008;1;104470;Sao Paulo     ;Brasil     
10962;QUICK;8;19/03/2008;16/04/2008;23/03/2008;2;275790;Cunewalde     ;Alemanha   
10963;FURIB;9;19/03/2008;16/04/2008;26/03/2008;3;002700;Lisboa        ;Portugal   
10964;SPECD;3;20/03/2008;17/04/2008;24/03/2008;2;087380;Paris         ;Franca     
10965;OLDWO;6;20/03/2008;17/04/2008;30/03/2008;3;144380;Anchorage     ;EUA        
10966;CHOPS;4;20/03/2008;17/04/2008;08/04/2008;1;027190;Bern          ;Suica      
10967;TOMSP;2;23/03/2008;20/04/2008;02/04/2008;2;062220;Munster       ;Alemanha   
10968;ERNSH;1;23/03/2008;20/04/2008;01/04/2008;3;074600;Graz          ;Austria    
10969;COMMI;1;23/03/2008;20/04/2008;30/03/2008;2;000210;Sao Paulo     ;Brasil     
10970;BOLID;9;24/03/2008;07/04/2008;24/04/2008;1;016160;Madrid        ;Espanha    
10971;FRANR;2;24/03/2008;21/04/2008;02/04/2008;2;121820;Nantes        ;Franca     
10972;LACOR;4;24/03/2008;21/04/2008;26/03/2008;2;000020;Versailles    ;Franca     
10973;LACOR;6;24/03/2008;21/04/2008;27/03/2008;2;015170;Versailles    ;Franca     
10974;SPLIR;3;25/03/2008;08/04/2008;03/04/2008;3;012960;Lander        ;EUA        
10975;BOTTM;1;25/03/2008;22/04/2008;27/03/2008;3;032270;Tsawassen     ;Canada     
10976;HILAA;1;25/03/2008;06/05/2008;03/04/2008;1;037970;San Crist�bal ;Venezuela  
10977;FOLKO;8;26/03/2008;23/04/2008;10/04/2008;3;208500;Br�cke        ;Suecia     
10978;MAISD;9;26/03/2008;23/04/2008;23/04/2008;2;032820;Bruxelles     ;Belgica    
10979;ERNSH;8;26/03/2008;23/04/2008;31/03/2008;2;353070;Graz          ;Austria    
10980;FOLKO;4;27/03/2008;08/05/2008;17/04/2008;1;001260;Br�cke        ;Suecia     
10981;HANAR;1;27/03/2008;24/04/2008;02/04/2008;2;193370;Rio de Janeiro;Brasil     
10982;BOTTM;2;27/03/2008;24/04/2008;08/04/2008;1;014010;Tsawassen     ;Canada     
10983;SAVEA;2;27/03/2008;24/04/2008;06/04/2008;2;657540;Boise         ;EUA        
10984;SAVEA;1;30/03/2008;27/04/2008;03/04/2008;3;211220;Boise         ;EUA        
10985;HUNGO;2;30/03/2008;27/04/2008;02/04/2008;1;091510;Cork          ;Irlanda    
10986;OCEAN;8;30/03/2008;27/04/2008;21/04/2008;2;217860;Buenos Aires  ;Argentina  
10987;EASTC;8;31/03/2008;28/04/2008;06/04/2008;1;185480;London        ;Reino Unido
10988;RATTC;3;31/03/2008;28/04/2008;10/04/2008;2;061140;Albuquerque   ;EUA        
10989;QUEDE;2;31/03/2008;28/04/2008;02/04/2008;1;034760;Rio de Janeiro;Brasil     
10990;ERNSH;2;01/04/2008;13/05/2008;07/04/2008;3;117610;Graz          ;Austria    
10991;QUICK;1;01/04/2008;29/04/2008;07/04/2008;1;038510;Cunewalde     ;Alemanha   
10992;THEBI;1;01/04/2008;29/04/2008;03/04/2008;3;004270;Portland      ;EUA        
10993;FOLKO;7;01/04/2008;29/04/2008;10/04/2008;3;008810;Br�cke        ;Suecia     
10994;VAFFE;2;02/04/2008;16/04/2008;09/04/2008;3;065530;Athus         ;Dinamarca  
10995;PERIC;1;02/04/2008;30/04/2008;06/04/2008;3;046000;Mexico D.F.   ;Mexico     
10996;QUICK;4;02/04/2008;30/04/2008;10/04/2008;2;011200;Cunewalde     ;Alemanha   
10997;LILAS;8;03/04/2008;15/05/2008;13/04/2008;2;073910;Barquisimeto  ;Venezuela  
10998;WOLZA;8;03/04/2008;17/04/2008;17/04/2008;2;020310;Warszawa      ;Polonia    
10999;OTTIK;6;03/04/2008;01/05/2008;10/04/2008;2;096350;K�ln          ;Alemanha   
11000;RATTC;2;06/04/2008;04/05/2008;14/04/2008;3;055120;Albuquerque   ;EUA        
11001;FOLKO;2;06/04/2008;04/05/2008;14/04/2008;2;197300;Br�cke        ;Suecia     
11002;SAVEA;4;06/04/2008;04/05/2008;16/04/2008;1;141160;Boise         ;EUA        
11003;THECR;3;06/04/2008;04/05/2008;08/04/2008;3;014910;Butte         ;EUA        
11004;MAISD;3;07/04/2008;05/05/2008;20/04/2008;1;044840;Bruxelles     ;Belgica    
11005;WILMK;2;07/04/2008;05/05/2008;10/04/2008;1;000750;Helsinki      ;Finlandia  
11006;GREAL;3;07/04/2008;05/05/2008;15/04/2008;2;025190;Eugene        ;EUA        
11007;PRINI;8;08/04/2008;06/05/2008;13/04/2008;2;202240;Lisboa        ;Portugal   
11008;ERNSH;7;08/04/2008;06/05/2008;;         ;3;079460;Graz          ;Austria    
11009;GODOS;2;08/04/2008;06/05/2008;10/04/2008;1;059110;Sevilla       ;Espanha    
11010;REGGC;2;09/04/2008;07/05/2008;21/04/2008;2;028710;Reggio Emilia ;Italia     
11011;ALFKI;3;09/04/2008;07/05/2008;13/04/2008;1;001210;Berlin        ;Alemanha   
11012;FRANK;1;09/04/2008;23/04/2008;17/04/2008;3;242950;Munchen       ;Alemanha   
11013;ROMEY;2;09/04/2008;07/05/2008;10/04/2008;1;032990;Madrid        ;Espanha    
11014;LINOD;2;10/04/2008;08/05/2008;15/04/2008;3;023600;I.de Margarita;Venezuela  
11015;SANTG;2;10/04/2008;24/04/2008;20/04/2008;2;004620;Stavern       ;Noruega    
11016;AROUT;9;10/04/2008;08/05/2008;13/04/2008;2;033800;Colchester    ;Reino Unido
11017;ERNSH;9;13/04/2008;11/05/2008;20/04/2008;2;754260;Graz          ;Austria    
11018;LONEP;4;13/04/2008;11/05/2008;16/04/2008;2;011650;Portland      ;EUA        
11019;RANCH;6;13/04/2008;11/05/2008;          ;3;003170;Buenos Aires  ;Argentina  
11020;OTTIK;2;14/04/2008;12/05/2008;16/04/2008;2;043300;Koln          ;Alemanha   
11021;QUICK;3;14/04/2008;12/05/2008;21/04/2008;1;297180;Cunewalde     ;Alemanha   
11022;HANAR;9;14/04/2008;12/05/2008;04/05/2008;2;006270;Rio de Janeiro;Brasil     
11023;BSBEV;1;14/04/2008;28/04/2008;24/04/2008;2;123830;London        ;Reino Unido
11024;EASTC;4;15/04/2008;13/05/2008;20/04/2008;1;074360;London        ;Reino Unido
11025;WARTH;6;15/04/2008;13/05/2008;24/04/2008;3;029170;Oulu          ;Finlandia  
11026;FRANS;4;15/04/2008;13/05/2008;28/04/2008;1;047090;Torino        ;Italia     
11027;BOTTM;1;16/04/2008;14/05/2008;20/04/2008;1;052520;Tsawassen     ;Canada     
11028;KOENE;2;16/04/2008;14/05/2008;22/04/2008;1;029590;Brandenburg   ;Alemanha   
11029;CHOPS;4;16/04/2008;14/05/2008;27/04/2008;1;047840;Bern          ;Suica      
11030;SAVEA;7;17/04/2008;15/05/2008;27/04/2008;2;830750;Boise         ;EUA        
11031;SAVEA;6;17/04/2008;15/05/2008;24/04/2008;2;227220;Boise         ;EUA        
11032;WHITC;2;17/04/2008;15/05/2008;23/04/2008;3;606190;Seattle       ;EUA        
11033;RICSU;7;17/04/2008;15/05/2008;23/04/2008;3;084740;Geneve        ;Suica      
11034;OLDWO;8;20/04/2008;01/06/2008;27/04/2008;1;040320;Anchorage     ;EUA        
11035;SUPRD;2;20/04/2008;18/05/2008;24/04/2008;2;000170;Charleroi     ;Belgica    
11036;DRACD;8;20/04/2008;18/05/2008;22/04/2008;3;149470;Aachen        ;Alemanha   
11037;GODOS;7;21/04/2008;19/05/2008;27/04/2008;1;003200;Sevilla       ;Espanha    
11038;SUPRD;1;21/04/2008;19/05/2008;30/04/2008;2;029590;Charleroi     ;Belgica    
11039;LINOD;1;21/04/2008;19/05/2008;          ;2;065000;I.de Margarita;Venezuela  
11040;GREAL;4;22/04/2008;20/05/2008;          ;3;018840;Eugene        ;EUA        
11041;CHOPS;3;22/04/2008;20/05/2008;28/04/2008;2;048220;Bern          ;Suica      
11042;COMMI;2;22/04/2008;06/05/2008;01/05/2008;1;029990;Sao Paulo     ;Brasil     
11043;SPECD;5;22/04/2008;20/05/2008;29/04/2008;2;008800;Paris         ;Franca     
11044;WOLZA;4;23/04/2008;21/05/2008;01/05/2008;1;008720;Warszawa      ;Polonia    
11045;BOTTM;6;23/04/2008;21/05/2008;          ;2;070580;Tsawassen     ;Canada     
11046;WANDK;8;23/04/2008;21/05/2008;24/04/2008;2;071640;Stuttgart     ;Alemanha   
11047;EASTC;7;24/04/2008;22/05/2008;01/05/2008;3;046620;London        ;Reino Unido
11048;BOTTM;7;24/04/2008;22/05/2008;30/04/2008;3;024120;Tsawassen     ;Canada     
11049;GOURL;3;24/04/2008;22/05/2008;04/05/2008;1;008340;Campinas      ;Brasil     
11050;FOLKO;8;27/04/2008;25/05/2008;05/05/2008;2;059410;Bracke        ;Suecia     
11051;LAMAI;7;27/04/2008;25/05/2008;          ;3;002790;Toulouse      ;Franca     
11052;HANAR;3;27/04/2008;25/05/2008;01/05/2008;1;067260;Rio de Janeiro;Brasil     
11053;PICCO;2;27/04/2008;25/05/2008;29/04/2008;2;053050;Salzburg      ;Austria    
11054;CACTU;8;28/04/2008;26/05/2008;          ;1;000330;Buenos Aires  ;Argentina  
11055;HILAA;7;28/04/2008;26/05/2008;05/05/2008;2;120920;San Cristobal ;Venezuela  
11056;EASTC;8;28/04/2008;12/05/2008;01/05/2008;2;278960;London        ;Reino Unido
11057;NORTS;3;29/04/2008;27/05/2008;01/05/2008;3;004130;London        ;Reino Unido
11058;BLAUS;9;29/04/2008;27/05/2008;          ;3;031140;Mannheim      ;Alemanha   
11059;RICAR;2;29/04/2008;10/06/2008;          ;2;085800;Rio de Janeiro;Brasil     
11060;FRANS;2;30/04/2008;28/05/2008;04/05/2008;2;010980;Torino        ;Italia     
11061;GREAL;4;30/04/2008;11/06/2008;          ;3;014010;Eugene        ;EUA        
11062;REGGC;4;30/04/2008;28/05/2008;          ;2;029930;Reggio Emilia ;Italia     
11063;HUNGO;3;30/04/2008;28/05/2008;06/05/2008;2;081730;Cork          ;Irlanda    
11064;SAVEA;1;01/05/2008;29/05/2008;04/05/2008;1;030090;Boise         ;EUA        
11065;LILAS;8;01/05/2008;29/05/2008;          ;1;012910;Barquisimeto  ;Venezuela  
11066;WHITC;7;01/05/2008;29/05/2008;04/05/2008;2;044720;Seattle       ;EUA        
11067;DRACD;1;04/05/2008;18/05/2008;06/05/2008;2;007980;Aachen        ;Alemanha   
11068;QUEEN;8;04/05/2008;01/06/2008;          ;2;081750;Sao Paulo     ;Brasil     
11069;TORTU;1;04/05/2008;01/06/2008;06/05/2008;2;015670;Mexico D.F.   ;Mexico     
11070;LEHMS;2;05/05/2008;02/06/2008;          ;1;136000;Frankfurt a.M.;Alemanha   
11071;LILAS;1;05/05/2008;02/06/2008;          ;1;000930;Barquisimeto  ;Venezuela  
11072;ERNSH;4;05/05/2008;02/06/2008;          ;2;258640;Graz          ;Austria    
11073;PERIC;2;05/05/2008;02/06/2008;          ;2;024950;Mexico D.F.   ;Mexico     
11074;SIMOB;7;06/05/2008;03/06/2008;          ;2;018440;Kobenhavn     ;Dinamarca  
11075;RICSU;8;06/05/2008;03/06/2008;          ;2;006190;Geneve        ;Suica      
11076;BONAP;4;06/05/2008;03/06/2008;          ;2;038280;Marseille     ;Franca     
11077;RATTC;1;06/05/2008;03/06/2008;          ;2;008530;Albuquerque   ;EUA        
11078;AROUT;9;16/05/2008;15/06/2008;          ;1;010000;London        ;Reino Unido

